raw_text,cyber attack
"Hacking & Cracking Windows Password by Just a PDF File
https://www.ehacking.net/2021/05/hacking-cracking-windows-password-by-just-a-pdf-file.html

Passwords are always our first and, in cases, sole line of protection from attackers. If an intruder does not possess direct accessibility to a system, they may also use the remote desktop interface to connect to a server or a system. Password hacking and cracking are the most important topic amongst hackers and pentesters. This […]
The post Hacking & Cracking Windows Password by Just a PDF File (https://www.ehacking.net/2021/05/hacking-cracking-windows-password-by-just-a-pdf-file.html) appeared first on Ehacking (https://www.ehacking.net/).",1
"If only more things in life came with training wheels; a child’s first smartphone could certainly use some.  Like taking off the training wheels and riding out into the neighborhood for the first time, a smartphone opens an entirely new world for children. There are apps, social media, group chats with friends, TikTok stars, and the joy of simply being “in” with their classmates and […]
The post How to Prepare for Your Child’s First Smartphone (https://www.mcafee.com/blogs/consumer/family-safety/how-to-prepare-for-your-childs-first-smartphone/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Last month, I discussed the FedRAMP program’s basics and why it’s such a big deal for the federal government. In short, the program protects the data of U.S. citizens in the cloud and promotes the adoption of secure cloud services across the government with a standardized approach. But within the FedRAMP program, there are different authorizations. We’re […]
The post McAfee MVISION for Endpoint is FedRAMP Moderate As Federal Cloud Usage Continues to Rise (https://www.mcafee.com/blogs/enterprise/endpoint-security/mcafee-mvision-for-endpoint-is-fedramp-moderate-as-federal-cloud-usage-continues-to-rise/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"World Password Day: Make Passwords the Strongest Link in Your Online Security
https://www.mcafee.com/blogs/consumer/identity-protection/world-password-day-make-passwords-the-strongest-link-in-your-online-security/",0
"Finding Success at Each Stage of Your Threat Intelligence Journey
https://www.mcafee.com/blogs/enterprise/security-operations/finding-success-at-each-stage-of-your-threat-intelligence-journey/",0
"Nvidia’s Anti-Cryptomining Chip May Not Discourage Attacks
https://threatpost.com/nvidia-tries-discourage-crypto-jacking-new-gpu/164221/

The hotly anticipated ray-tracing, advanced gaming graphics chip will throttle Ethereum mining.",0
"Swiss Army Knife for Information Security: What Is Comprehensive Protection?
https://threatpost.com/what-is-comprehensive-protection/165461/

A vendor develops the series logically so that the tools do not just cover individual needs, but complement each other. For example, the concept of SearchInform is to ensure control of threats at all levels of the information network: from hardware and software to file systems and databases, from user actions on a PC to their activity on the Internet.",0
"Putting Protection to The Test
https://www.mcafee.com/blogs/consumer/putting-protection-to-the-test/",0
"Microsoft Patch Tuesday Fixes 6 In-The-Wild Exploits, 50 Flaws
https://threatpost.com/microsoft-patch-tuesday-in-the-wild-exploits/166724/

Researchers discovered a highly targeted malware campaign launched in April, in which a new, unknown threat actor used two of the vulnerabilities that Microsoft said are under active attack.",1
"Throw open the windows and let in some fresh air. It’s time for spring cleaning. And that goes for your digital stuff too. Whether it’s indeed spring where you are or not, you can give your devices, apps, and online accounts a good decluttering. Now’s the time. Cleaning them up can protect your privacy and […]
The post Digital Spring Cleaning: Seven Steps for Faster, Safer Devices (https://www.mcafee.com/blogs/consumer/digital-spring-cleaning-seven-steps-for-faster-safer-devices/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Major U.S. Pipeline Crippled in Ransomware Attack
https://threatpost.com/pipeline-crippled-ransomware/165963/

Colonial Pipeline Company says it is the victim of a cyberattack that forced the major provider of liquid fuels to the East Coast to temporarily halted all pipeline operations.",1
"After experiencing a health scare that changed his life, VP of Technology Services, Paul, vowed to make incremental changes by incorporating four important health pledges into his daily routine. Hear Paul’s life-changing story, how his diagnosis impacted his outlook on prioritizing his physical and mental health, and how he describes McAfee’s role in empowering him […]
The post McAfee VP Shares His Four Pledges for a Healthier Lifestyle (https://www.mcafee.com/blogs/other-blogs/life-at-mcafee/mcafee-vp-shares-his-four-pledges-for-a-healthier-lifestyle/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Netgear fixes dangerous code execution bug in multiple routers Netgear has fixed a high severity remote code execution (RCE) vulnerability found in the Circle parental control service, which runs with root permissions on almost a dozen modern Small Offices/Home Offices (SOHO) Netgear routers.",0
"POPIA – July 1st Deadline Approaches For New South African Data Protection Act
https://www.mcafee.com/blogs/enterprise/data-security/popia-july-1st-deadline-approaches-for-new-south-african-data-protection-act/",0
"Apple AirTag hacked again – free internet with no mobile data plan!
https://nakedsecurity.sophos.com/2021/05/14/apple-airtags-hacked-again-free-internet-with-no-mobile-data-plan/

More phun with Apple AirTags! Free internet, no data plan required... but it's s-l-o-o-o-w.",1
"  The Connected Lives of Babies: Protecting Their First Footprints in the Digital World, Part Two Picture an infant with a credit card. In her name. With a $10,000 limit. Well, it happens. As recent as 2017, it was estimated that more than 1 million children in the U.S. were victims of identity theft. Of […]
The post The Connected Lives of Babies: Protecting First Footprints in the Digital World, Part Two (https://www.mcafee.com/blogs/consumer/the-connected-lives-of-babies-protecting-first-footprints-in-the-digital-world-part-two/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Cuba Ransomware Overview Over the past year, we have seen ransomware attackers change the way they have responded to organizations that have either chosen to not pay the ransom or have recovered their data via some other means. At the end of the day, fighting ransomware has resulted in the bad actors’ loss of revenue. […]
The post McAfee Defender’s Blog: Cuba Ransomware Campaign (https://www.mcafee.com/blogs/other-blogs/mcafee-labs/mcafee-defenders-blog-cuba-ransomware-campaign/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",1
"Recently, the McAfee Mobile Research Team uncovered several new variants of the Android malware family BRATA being distributed in Google Play, ironically posing as app security scanners. These malicious apps urge users to update Chrome, WhatsApp, or a PDF reader, yet instead of updating the app in question, they take full control of the device […]
The post BRATA Keeps Sneaking into Google Play, Now Targeting USA and Spain (https://www.mcafee.com/blogs/other-blogs/mcafee-labs/brata-keeps-sneaking-into-google-play-now-targeting-usa-and-spain/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",1
"How Mobile Ad Fraud has Evolved in the Year of the Pandemic
https://threatpost.com/how-mobile-ad-fraud-has-evolved-in-the-year-of-the-pandemic/166430/

Mobile ad fraud has always been a challenge for network operators in all parts of the globe, but the pandemic has made users more vulnerable than ever before due to the sheer amount of time they now spend with their devices.",0
"Google Patches Critical Android RCE Bug
https://threatpost.com/android-critical-rce-bug/166723/

Google's June security bulletin addresses 90+ bugs in Android and Pixel devices.",0
"By: Smriti, People Partner McAfee continues to recognize and celebrate hardworking mothers across our global workforce. We continue to advance in our workplace culture by offering policies and programs to better serve working parents. Meet Smriti as she shares her incredible story as a new mother and how McAfee helped her to transition comfortably into a new role as a working parent. My Journey at McAfee began in 2017 as a People […]
The post How McAfee’s Inclusive Maternity Benefits Helped Me Thrive as a New Mom (https://www.mcafee.com/blogs/other-blogs/life-at-mcafee/how-mcafees-inclusive-maternity-benefits-helped-me-thrive-as-a-new-mom/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"10 Easy Ways to Build Up Your Family’s Online Security
https://www.mcafee.com/blogs/consumer/family-safety/10-easy-ways-to-build-up-your-familys-online-security/",0
"The Connected Lives of Babies: Protecting First Footprints in the Digital World, Part 1
https://www.mcafee.com/blogs/consumer/the-connected-lives-of-babies-protecting-first-footprints-in-the-digital-world-part-1/",0
"Prioritizing Security in a Remote Learning Environment 
https://www.mcafee.com/blogs/consumer/prioritizing-security-in-a-remote-learning-environment/",0
"Stalkerware Volumes Remain Concerningly High, Despite Bans
https://threatpost.com/stalkerware-volumes-high-bans/164325/

COVID-19 impacted volumes for the year, but the U.S. moved into third place on the list of countries most infected by stalkerware.",1
"DarkSide Ransomware Victims Sold Short
https://www.mcafee.com/blogs/other-blogs/mcafee-labs/darkside-ransomware-victims-sold-short/",1
"Google cancels bi-annual performance reviews, shifts to GRAD system Overhauled reviews supposedly less of a headache for managers, staff",0
"McAfee Defender’s Blog: Operation Dianxun
https://www.mcafee.com/blogs/other-blogs/mcafee-labs/mcafee-defenders-blog-operation-dianxun/",1
