,raw_text,fraud,hacker groups,government,corporation,unrelated,darknet,cyber defense,hacking,security concepts,security products,network security,cyberwar,geopolitical,data breach,vulnerability,platform,cyber attack
755,"‘Fancy Lazarus’ Cyberattackers Ramp up Ransom DDoS Efforts
https://threatpost.com/fancy-lazarus-cyberattackers-ransom-ddos/166811/

The group, known for masquerading as various APT groups, is back with a spate of attacks on U.S. companies.",0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
756,"Access Target’s Webcam, Microphone, Device location, and more
https://www.ehacking.net/2021/06/access-targets-webcam-microphone-device-location-and-more.html

Cybercriminals and black hat hackers exploit system vulnerabilities and human weaknesses as well. This tutorial discusses how a malicious actor can access any mobile or computer camera, microphone, physical location, and device information by just sending a URL along with some basic social engineering techniques. Throughout this tutorial, we will glance at How Hackers Access […]
The post Access Target’s Webcam, Microphone, Device location, and more (https://www.ehacking.net/2021/06/access-targets-webcam-microphone-device-location-and-more.html) appeared first on Ehacking (https://www.ehacking.net/).",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
757,"Hackers Steal FIFA 21 Source Code, Tools in EA Breach
https://threatpost.com/hackers-fifa-21-source-code/166829/

Raft of other proprietary game data and related software and developer kits also pilfered in the unspecified attack, which the company is investigating.",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
758,"Police Grab Slilpp, Biggest Stolen-Logins Market
https://threatpost.com/police-slilpp-market-stolen-logins/166812/

There were more than 80 million login credentials for sale, used to inflict over $200 million in losses in the U.S. alone.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
759,"Monumental Supply-Chain Attack on Airlines Traced to State Actor
https://threatpost.com/supply-chain-attack-airlines-state-actor/166842/

Airlines are warned to scour networks for traces of the campaign, likely the work of APT41, lurking in networks.",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
760,"Cyberpunk 2077 Hacked Data Circulating Online
https://threatpost.com/cyberpunk-2077-hacked-data-online/166852/

CD Projekt Red confirmed that employee and game-related data appears to be floating around the cyber-underground, four months after a hack on the Witcher and Cyberpunk 2077 developer.",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
761,"REvil Hits US Nuclear Weapons Contractor: Report
https://threatpost.com/revil-hits-us-nuclear-weapons-contractor-sol-oriens/166858/

""We hereby keep a right (sic) to forward all of the relevant documentation and data to military agencies of our choise (sic)"" REvil reportedly wrote.",0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
762,"Baby Clothes Giant Carter’s Leaks 410K Customer Records
https://threatpost.com/baby-clothes-carters-leaks-customer-records/166866/

Purchase automation software delivered shortened URLs without protections.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
763,"Unpatched Bugs Found Lurking in Provisioning Platform Used with Cisco UC
https://threatpost.com/unpatched-bugs-provisioning-cisco-uc/166882/

A trio of security flaws open the door to remote-code execution and a malware tsunami.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
764,"The Executive Order – Improving the Nation’s Cyber Security
https://www.mcafee.com/blogs/enterprise/the-executive-order-improving-the-nations-cyber-security/",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
765,"On May 12, the President signed the executive order (EO) on Improving the Nation’s Cybersecurity. As with every executive order, it establishes timelines for compliance and specific requirements of executive branch agencies to provide specific plans to meet the stated objectives. It is clear from the EO that the Executive Office of the President is […]
The post The Executive Order – Improving the Nation’s Cyber Security (https://www.mcafee.com/blogs/enterprise/the-executive-order-improving-the-nations-cyber-security/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
766,"Finding Success at Each Stage of Your Threat Intelligence Journey
https://www.mcafee.com/blogs/enterprise/security-operations/finding-success-at-each-stage-of-your-threat-intelligence-journey/",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
767,"Every week it seems there’s another enormous breach in the media spotlight. The attackers may be state-sponsored groups with extensive resources launching novel forms of ransomware. Where does your organization stand on its readiness and engagement versus this type of advanced persistent threat? More importantly, where does it want to go? We believe that the […]
The post Finding Success at Each Stage of Your Threat Intelligence Journey (https://www.mcafee.com/blogs/enterprise/security-operations/finding-success-at-each-stage-of-your-threat-intelligence-journey/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
768,"Volkswagen Vendor Exposed Data of 3.3m Drivers
https://threatpost.com/vw-data-3m-audi-drivers/166892/

Nearly all of the leaked data was for owners or wannabe owners of the automaker’s luxury brand of Audis, now at greater risk for phishing, ransomware or car theft.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
769,"Moobot Milks Tenda Router Bugs for Propagation
https://threatpost.com/moobot-tenda-router-bugs/166902/

An analysis of the campaign revealed Cyberium, an active Mirai-variant malware hosting site.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
770,"Microsoft Teams: Very Bad Tabs Could Have Led to BEC
https://threatpost.com/microsoft-teams-tabs-bec/166909/

Attackers could have used the bug to get read/write privileges for a victim user’s email, Teams chats, OneDrive, Sharepoint and loads of other services.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
771,"Utilities ‘Concerningly’ at Risk from Active Exploits
https://threatpost.com/utilities-risk-active-exploits/166908/

Utilities’ vulnerability to application exploits goes from bad to worse in just weeks.  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
772,"Apple Hurries Patches for Safari Bugs Under Active Attack
https://threatpost.com/apple-patch-safari-active-attack/166922/

Apple patched two bugs impacting its Safari browser WebKit engine that it said are actively being exploited.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
773,"Microsoft Gets Second Shot at Banning hiQ from Scraping LinkedIn User Data
https://threatpost.com/court-linkedin-data-scraping/166927/

Decision throws out previous ruling in favor of hiQ Labs that prevented Microsoft’s business networking platform to forbid the company from harvesting public info from user profiles.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
774,"“Face of Anonymous” suspect deported from Mexico to face US hacking charges
https://nakedsecurity.sophos.com/2021/06/15/face-of-anonymous-suspect-deported-from-mexico-to-face-us-hacking-charges/

After nearly a decade as a US expat dubbed ""The Face of Anoynmous"", he's back in the US facing cybercrime charges from almost a decade ago.",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
775,"How to Prepare for Your Child’s First Smartphone
https://www.mcafee.com/blogs/consumer/family-safety/how-to-prepare-for-your-childs-first-smartphone/",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
776,"If only more things in life came with training wheels; a child’s first smartphone could certainly use some.  Like taking off the training wheels and riding out into the neighborhood for the first time, a smartphone opens an entirely new world for children. There are apps, social media, group chats with friends, TikTok stars, and the joy of simply being “in” with their classmates and […]
The post How to Prepare for Your Child’s First Smartphone (https://www.mcafee.com/blogs/consumer/family-safety/how-to-prepare-for-your-childs-first-smartphone/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
777,"SASE & Zero Trust: The Dream Team
https://threatpost.com/sase-zero-trust-the-dream-team/166880/

Forcepoint’s Nico Fischbach, global CTO and VPE of SASE, and Chase Cunningham, chief strategy officer at Ericom Software, on using SASE to make Zero Trust real.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
778,"Insider Risks In the Work-From-Home World
https://threatpost.com/insider-risks-work-from-home/166874/

Forcepoint’s Michael Crouse talks about risk-adaptive data-protection approaches and how to develop a behavior-based approach to insider threats and risk, particularly with pandemic-expanded network perimeters.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
779,"Microsoft Disrupts Large-Scale, Cloud-Based BEC Campaign
https://threatpost.com/microsoft-disrupts-cloud-bec-campaign/166937/

Varied cloud infrastructure was used to phish email credentials, monitor for and forward finance-related messages and automate operations.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
780,"Malicious PDFs Flood the Web, Lead to Password-Snarfing
https://threatpost.com/rotten-pdfs-flood-web-password-snarfing/166932/

SolarMarker makers are using SEO poisoning, stuffing thousands of PDFs with tens of thousands of pages full of SEO keywords & links to redirect to the malware.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
781,"McAfee Named a 2021 Gartner Peer Insights Customers’ Choice for SWG
https://www.mcafee.com/blogs/enterprise/mcafee-named-a-2021-gartner-peer-insights-customers-choice-for-swg/",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
782,"The McAfee team is very proud to announce that, for the third year in a row, McAfee was named a 2021 Gartner Peer Insights Customers’ Choice for Secure Web Gateways for its Web Solution. In its announcement, Gartner explains, “The Gartner Peer Insights Customers’ Choice is a recognition of vendors in this market by verified […]
The post McAfee Named a 2021 Gartner Peer Insights Customers’ Choice for SWG (https://www.mcafee.com/blogs/enterprise/mcafee-named-a-2021-gartner-peer-insights-customers-choice-for-swg/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
783,"Millions of Connected Cameras Open to Eavesdropping
https://threatpost.com/millions-connected-cameras-eavesdropping/166950/

A supply-chain component lays open camera feeds to remote attackers thanks to a critical security vulnerability.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
784,"Is Your Peloton Spinning Up Malware?
https://www.mcafee.com/blogs/consumer/mobile-and-iot-security/is-your-peloton-spinning-up-malware/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
785,"[Disclaimer: The McAfee ATR team disclosed this vulnerability to Peloton and promptly started working together to responsibly develop and issue a patch within the disclosure window. The patch was tested and confirmed effective on June 4, 2021.] Picture this: A hacker enters a gym or fitness center with a Peloton Bike+. They insert a tiny USB key with a boot […]
The post Is Your Peloton Spinning Up Malware? (https://www.mcafee.com/blogs/consumer/mobile-and-iot-security/is-your-peloton-spinning-up-malware/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
786,"A New Program for Your Peloton –  Whether You Like It or Not
https://www.mcafee.com/blogs/other-blogs/mcafee-labs/a-new-program-for-your-peloton-whether-you-like-it-or-not/",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
787,"Executive Summary  The McAfee Advanced Threat Research team (ATR) is committed to uncovering security issues in both software and hardware to help developers provide safer products for businesses and consumers. As security researchers, something that we always try to establish before looking at a target is what our scope should be. More specifically, we often assume well-vetted technologies like network stacks or the OS layers are […]
The post A New Program for Your Peloton –  Whether You Like It or Not (https://www.mcafee.com/blogs/other-blogs/mcafee-labs/a-new-program-for-your-peloton-whether-you-like-it-or-not/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
788,"Peloton Bike+ Bug Gives Hackers Complete Control
https://threatpost.com/peloton-bike-bug-hackers-control/166960/

An attacker with initial physical access (say, at a gym) could gain root entry to the interactive tablet, making for a bevy of remote attack scenarios.",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
789,"Researchers: Booming Cyber-Underground Market for Initial-Access Brokers
https://threatpost.com/booming-cyber-underground-market-initial-access-brokers/166965/

Ransomware gangs are increasingly buying their way into corporate networks, purchasing access from 'vendors' that have previously installed backdoors on targets.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
790,"Avaddon Ransomware Gang Evaporates Amid Global Crackdowns  
https://threatpost.com/avaddon-ransomware-global-crackdowns/166968/

Ransomware group releases decryptors for nearly 3,000 victims, forfeiting millions in payouts.    ",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
791,"5 Tips to Prevent and Mitigate Ransomware Attacks
https://threatpost.com/5-tips-to-prevent-and-mitigate-ransomware-attacks/166847/

Ransomware attacks are increasing in frequency, and the repercussions are growing more severe than ever. Here are 5 ways to prevent your company from becoming the next headline.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
792,"Clop ransomware suspects busted in Ukraine, money and motors seized
https://nakedsecurity.sophos.com/2021/06/16/clop-ransomware-suspects-busted-in-ukraine-money-and-motors-seized/

Victims in South Korea and the USA, suspects busted in Ukraine.",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
793,"Euros-Driven Football Fever Nets Dumb Passwords
https://threatpost.com/euros-football-fever-dumb-passwords/166974/

The top easy-to-crack, football-inspired password in a database of 1 billion unique, clear-text, breached passwords? You probably guessed it: ""Football.""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
794,"Takeaways from the Colonial Pipeline Ransomware Attack
https://threatpost.com/takeaways-colonial-pipeline-ransomware/166980/

Hank Schless, senior manager of security solutions at Lookout, notes basic steps that organizations can take to protect themselves as ransomware gangs get smarter.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
795,"Ransomware Poll: 80% of Victims Don’t Pay Up
https://threatpost.com/ransomware-victims-dont-pay-up/166989/

Meanwhile, in a separate survey, 80 percent of organizations that paid the ransom said they were hit by a second attack.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
